document,term,count
1008,promised,1
1008,woman,1
1009,axe,1
1009,began,1
1009,chopping,1
1009,cut,1
1009,girl,1
1009,munchkin,1
1009,slipped,1
1009,when,1
1010,again,1
1010,leg,2
1010,made,1
1010,right,1
1010,tinsmith,1
1010,went,1
1011,after,1
1011,arms,1
1011,axe,1
1011,cut,1
1011,enchanted,1
1011,one,1
1011,tin,1
1012,daunted,1
1012,nothing,1
1012,ones,1
1012,replaced,1
1012,tin,1
1013,axe,1
1013,cut,1
1013,head,1
1013,made,1
1013,slip,1
1013,the,1
1013,wicked,1
1013,witch,1
1014,but,1
1014,end,1
1014,first,1
1014,happened,1
1014,thought,1
1014,tinsmith,1
1015,along,1
1015,come,1
1015,head,1
1015,made,1
1015,new,1
1015,tin,1
1017,beaten,1
1017,harder,1
1017,thought,1
1017,wicked,1
1017,witch,1
1017,worked,1
1018,cruel,1
1018,enemy,1
1018,ever,1
1018,knew,1
1018,little,1
1018,she,1
1018,thought,1
1019,beautiful,1
1019,kill,1
1019,love,1
1019,made,1
1019,maiden,1
1019,munchkin,1
1019,new,1
1019,way,1
1020,axe,1
1020,body,1
1020,cut,1
1020,right,1
1020,slip,1
1020,splitting,1
1021,body,1
1021,came,1
1021,halves,1
1021,help,1
1021,made,1
1021,once,1
1021,tinsmith,1
1021,two,1
1022,arms,1
1022,fastening,1
1022,head,1
1022,legs,1
1022,means,1
1022,tin,2
1023,alas,1
1023,around,1
1023,but,1
1023,ever,1
1023,joints,1
1023,move,1
1023,well,1
1024,girl,1
1024,heart,1
1024,lost,1
1024,love,1
1024,munchkin,1
1024,now,1
1025,care,1
1025,living,1
1025,married,1
1025,still,1
1025,suppose,1
1025,whether,1
1026,come,1
1026,old,1
1026,waiting,1
1026,woman,1
1028,body,1
1028,brightly,1
1028,felt,1
1028,proud,1
1028,shone,1
1028,sun,1
1029,axe,1
1029,cut,1
1029,matter,1
1029,now,1
1029,slipped,1
1030,dangerthat,1
1030,joints,1
1030,kept,1
1030,one,1
1030,rust,1
1030,there,1
1031,care,1
1031,cottage,1
1031,needed,1
1031,oil,1
1031,oilcan,1
1031,took,1
1031,whenever,1
1032,came,1
1032,caught,1
1032,day,1
1032,forgot,1
1032,however,1
1033,danger,1
1033,joints,1
1033,rainstorm,1
1033,rusted,1
1033,thought,1
1034,came,1
1034,help,1
1034,left,1
1034,stand,1
1034,woods,1
1035,stood,1
1035,terrible,1
1035,thing,1
1035,undergo,1
1035,year,1
1036,greatest,1
1036,known,1
1036,loss,2
1036,think,1
1036,time,1
1037,earth,1
1037,happiest,1
1037,heart,1
1037,love,1
1037,man,1
1037,one,1
1037,while,1
1038,ask,1
1038,can,1
1038,give,1
1038,heart,1
1038,love,1
1038,resolved,1
1039,back,1
1039,maiden,1
1039,marry,1
1039,munchkin,1
1039,one,1
1039,will,1
1041,both,1
1041,dorothy,1
1041,greatly,1
1041,interested,1
1041,scarecrow,1
1041,story,1
1042,anxious,1
1042,get,1
1042,knew,1
1042,now,1
1042,tin,1
1042,woodman,1
1043,heart,1
1043,new,1
1045,all,1
1045,ask,1
1045,brains,1
1045,instead,1
1045,said,1
1045,scarecrow,1
1045,shall,1
1046,fool,1
1046,heart,2
1046,know,1
1047,one,1
1049,brains,1
1049,heart,1
1049,returned,1
1049,shall,1
1049,take,1
1049,tin,1
1049,woodman,1
1050,best,1
1050,happiness,1
1050,happy,1
1050,make,1
1050,one,1
1050,thing,1
1050,world,1
1052,anything,1
1052,dorothy,1
1052,know,1
1052,puzzled,1
1052,say,1
1053,back,1
1053,decided,1
1053,friends,1
1053,get,1
1053,right,1
1053,two,1
1054,aunt,1
1054,kansas,1
1054,matter,1
1054,much,1
1054,whether,1
1054,woodman,1
1055,brains,1
1055,got,1
1055,heart,1
1055,scarecrow,1
1055,wanted,1
1057,another,1
1057,bread,1
1057,gone,1
1057,nearly,1
1057,what,1
1057,worried,1
1058,basket,1
1058,empty,1
1058,meal,1
1058,neither,1
1058,sure,1
1058,toto,1
1059,anything,1
1059,ate,1
1059,ever,1
1059,made,1
1059,scarecrow,1
1059,woodman,1
1060,fed,1
1060,live,1
1060,straw,1
1060,tin,1
1060,unless,1
1065,cowardly,1
1065,lion,1
1065,the,1
1068,all,1
1068,companions,1
1068,dorothy,1
1068,time,1
1068,walking,1
1069,brick,1
1069,paved,1
1069,road,1
1069,still,1
1069,the,1
1069,thick,1
1069,woods,1
1069,yellow,1
1070,branches,1
1070,covered,1
1070,dead,1
1070,dried,1
1070,leaves,1
1070,much,1
1070,trees,1
1071,good,1
1071,walking,1
1073,birds,2
1073,forest,1
1073,love,1
1073,part,1
1073,there,1
1074,but,1
1074,country,1
1074,now,1
1074,open,1
1074,plenty,1
1074,sunshine,1
1075,among,1
1075,animal,1
1075,came,1
1075,deep,1
1075,growl,1
1075,hidden,1
1075,these,1
1075,trees,1
1075,wild,1
1076,beat,1
1076,fast,1
1076,girls,1
1076,heart,1
1076,know,1
1076,little,1
1076,made,1
1076,sounds,1
1077,close,1
1077,dorothys,1
1077,knew,1
1077,made,1
1077,side,1
1077,toto,1
1077,walked,1
1078,bark,1
1078,even,1
1078,return,1
1080,asked,1
1080,child,1
1080,how,1
1080,long,1
1080,tin,1
1080,will,1
1080,woodman,1
1081,forest,1
1083,answer,1
1083,emerald,1
1083,never,1
1083,tell,1
1084,boy,1
1084,but,1
1084,city,1
1084,father,1
1084,said,1
1084,went,1
1085,although,1
1085,country,1
1085,dangerous,1
1085,journey,1
1085,long,1
1085,nearer,1
1086,afraid,1
1086,beautiful,1
1086,but,1
1086,city,1
1086,country,1
1086,dwells,1
1087,can,1
1087,hurt,1
1087,long,1
1087,nothing,1
1087,oilcan,1
1087,scarecrow,1
1088,bear,1
1088,forehead,1
1088,good,1
1088,kiss,1
1088,mark,1
1088,upon,1
1088,witchs,1
1089,harm,1
1089,protect,1
1089,will,1
1091,anxiously,1
1091,but,1
1091,girl,1
1091,protect,1
1091,said,1
1091,toto,1
1091,what,1
1091,will,1
1093,danger,1
1093,must,1
1093,protect,1
1093,replied,1
1093,tin,1
1094,woodman,1
1096,came,1
1096,forest,1
1096,just,1
1096,roar,1
1096,spoke,1
1096,terrible,1
1097,blow,1
1097,bounded,1
1097,great,1
1097,lion,1
1097,moment,1
1097,next,1
1097,one,1
1097,road,1
1097,with,1
1098,edge,1
1098,paw,1
1098,scarecrow,1
1098,sent,1
1098,spinning,1
1099,but,1
1099,claws,1
1099,road,1
1099,sharp,1
1099,struck,1
1099,tin,1
1099,woodman,1
1100,impression,1
1100,lions,1
1100,make,1
1100,surprise,1
1100,tin,1
1101,although,1
1101,fell,1
1101,lay,1
1101,road,1
1101,still,1
1101,woodman,1
1103,barking,1
1103,enemy,1
1103,face,1
1103,little,1
1103,now,1
1103,ran,1
1103,toto,1
1103,toward,1
1104,beast,1
1104,bite,1
1104,dog,1
1104,great,1
1104,lion,1
1104,mouth,1
1104,opened,1
1105,danger,1
1105,dorothy,1
1105,fearing,1
1105,heedless,1
1105,killed,1
1105,rushed,1
1105,toto,1
1106,forward,1
1106,hard,1
1106,lion,1
1106,nose,1
1106,slapped,1
1106,upon,1
1107,cried,1
1109,ashamed,1
1109,bite,1
1109,dare,1
1109,dont,1
1109,toto,1
1109,you,1
1110,beast,1
1110,big,1
1110,bite,1
1110,dog,1
1110,like,1
1110,little,1
1110,poor,1
1112,bite,1
1112,didnt,1
1112,lion,1
1112,nose,1
1112,paw,1
1112,rubbed,1
1112,said,1
1113,dorothy,1
1113,hit,1
1115,big,1
1115,nothing,1
1115,retorted,1
1115,tried,1
1115,you,1
1116,coward,1
1118,always,1
1118,hanging,1
1118,head,1
1118,ive,1
1118,know,1
1118,lion,1
1118,said,1
1118,shame,1
1119,but,1
1119,can,1
1119,help,1
1119,known,1
1121,dont,1
1121,know,1
1121,like,1
1121,man,1
1121,striking,1
1121,stuffed,1
1121,sure,1
1121,think,1
1122,poor,1
1122,scarecrow,1
1124,asked,1
1124,lion,1
1124,pick,1
1124,stuffed,1
1124,surprise,1
1124,watched,1
1125,feet,1
1125,patted,1
1125,scarecrow,1
1125,set,1
1125,upon,1
1126,shape,1
1128,angry,1
1128,course,1
1128,dorothy,1
1128,hes,1
1128,replied,1
1128,still,1
1128,stuffed,1
1130,astonished,1
1130,easily,1
1130,lion,1
1130,remarked,1
1130,thats,1
1130,went,1
1131,also,1
1131,around,1
1131,one,1
1131,see,1
1131,stuffed,1
1131,whirl,1
1133,and,1
1133,dorothy,1
1133,helped,1
1133,hes,1
1133,made,1
1133,said,1
1133,tin,1
1133,woodman,1
1136,blunted,1
1136,claws,1
1136,lion,1
1136,nearly,1
1136,said,1
1136,thats,1
1136,when,1
1137,back,1
1137,cold,1
1137,made,1
1137,run,1
1137,scratched,1
1137,shiver,1
1137,tin,1
1137,what,1
1138,animal,1
1138,little,1
1138,tender,1
1140,answered,1
1140,dog,1
1140,dorothy,1
1140,toto,1
1142,asked,1
1142,lion,1
1142,made,1
1142,stuffed,1
1142,tin,1
1144,aaa,1
1144,dog,1
1144,girl,1
1144,hes,1
1144,meat,1
1144,neither,1
1144,said,1
1146,animal,1
1146,curious,1
1146,hes,1
1146,look,1
1146,now,1
1146,remarkably,1
1146,seems,1
1146,small,1
1147,biting,1
1147,except,1
1147,little,1
1147,one,1
1147,thing,1
1147,think,1
1148,continued,1
1148,coward,1
1148,like,1
1148,lion,1
1148,sadly,1
1150,asked,1
1150,beast,1
1150,coward,1
1150,dorothy,1
1150,great,1
1150,looking,1
1150,makes,1
1150,what,1
1151,big,1
1151,horse,1
1151,small,1
1151,wonder,1
1153,born,1
1153,its,1
1153,lion,1
1153,mystery,1
1153,replied,1
1153,suppose,1
1153,way,1
1154,all,1
1154,animals,1
1154,brave,1
1154,expect,1
1154,forest,1
1154,naturally,1
1155,beasts,1
1155,everywhere,1
1155,king,1
1155,learned,1
1155,lion,1
1155,thought,1
1156,every,1
1156,frightened,1
1156,got,1
1156,living,1
1156,loudly,1
1156,roared,1
1156,thing,1
1157,awfully,1
1157,ive,2
1157,man,1
1157,met,1
1157,scared,1
1157,way,1
1157,whenever,1
1158,always,1
1158,away,1
1158,fast,1
1158,just,1
1158,roared,1
1158,run,1
1159,bears,1
1159,elephants,1
1159,ever,1
1159,fight,1
1159,tigers,1
1159,tried,1
1160,coward,1
1160,just,1
1160,myselfim,1
1160,run,1
1160,soon,1
1161,away,1
1161,course,1
1161,get,1
1161,hear,1
1161,let,1
1161,roar,1
1161,try,1
1164,beasts,1
1164,but,1
1164,coward,1
1164,isnt,1
1164,king,1
1164,right,1
1164,said,1
1164,shouldnt,1
1164,the,1
1165,scarecrow,1
1167,eye,1
1167,know,1
1167,lion,1
1167,returned,1
1167,tear,1
1167,tip,1
1167,wiping,1
1168,great,1
1168,life,1
1168,makes,1
1168,sorrow,1
1168,tail,1
1168,unhappy,1
1169,beat,1
1169,begins,1
1169,but,1
1169,danger,1
1169,fast,1
1169,heart,1
1169,whenever,1
1171,disease,1
1171,heart,1
1171,perhaps,1
1171,said,1
1171,tin,1
1171,woodman,1
1173,lion,1
1173,may,1
1173,said,1
1175,continued,1
1175,glad,1
1175,tin,1
1175,woodman,1
1176,for,1
1176,heart,2
1176,part,1
1176,proves,1
1177,disease,1
1177,heart,1
1179,heart,1
1179,lion,1
1179,perhaps,1
1179,said,1
1179,thoughtfully,1
1180,coward,1
1182,asked,1
1182,brains,1
1182,have,1
1182,scarecrow,1
1184,ive,1
1184,lion,1
1184,looked,1
1184,never,1
1184,replied,1
1184,see,1
1184,suppose,1
1186,ask,1
1186,give,1
1186,going,1
1186,great,1
1186,remarked,1
1187,head,1
1187,scarecrow,1
1187,straw,1
1187,stuffed,1
1189,and,1
1189,ask,1
1189,give,1
1189,going,1
1189,heart,1
1189,said,1
1189,woodman,1
1191,added,1
1191,and,1
1191,ask,1
1191,back,1
1191,going,1
1191,kansas,1
1191,send,1
1191,toto,1
1192,dorothy,1
1194,asked,1
1194,courage,1
1194,cowardly,1
1194,give,1
1194,lion,1
1194,think,1
1196,brains,1
1196,easily,1
1196,give,1
1196,just,1
1196,said,1
1196,scarecrow,1
1198,give,1
1198,heart,1
1198,said,1
1198,tin,1
1198,woodman,1
1200,back,1
1200,dorothy,1
1200,kansas,1
1200,said,1
1200,send,1
1202,dont,1
1202,ill,1
1202,lion,1
1202,mind,1
1202,said,1
1202,then,1
1203,bit,1
1203,courage,1
1203,life,1
1203,simply,1
1203,unbearable,1
1203,without,1
1205,answered,1
1205,dorothy,1
1205,help,1
1205,welcome,1
1205,will,2
1205,you,1
1206,away,1
1206,beasts,1
1206,keep,1
1206,must,1
1206,seems,1
1206,wild,1
1207,allow,1
1207,cowardly,1
1207,easily,1
1207,scare,1
1209,braver,1
1209,doesnt,1
1209,lion,1
1209,make,1
1209,really,1
1209,said,1
1209,they,1
1210,coward,1
1210,know,1
1210,long,1
1210,shall,1
1210,unhappy,1
1212,company,1
1212,journey,1
1212,lion,1
1212,little,1
1212,set,1
1212,upon,1
1213,approve,1
1213,dorothys,1
1213,side,1
1213,stately,1
1213,strides,1
1213,toto,1
1213,walking,1
1214,comrade,1
1214,first,1
1214,forget,1
1214,nearly,1
1214,new,1
1215,became,1
1215,but,1
1215,crushed,1
1215,great,1
1215,jaws,1
1215,lions,1
1215,time,1
1216,cowardly,1
1216,ease,1
1216,grown,1
1216,lion,1
1216,presently,1
1216,toto,1
1217,friends,1
1217,good,1
1219,adventure,1
1219,day,1
1219,during,1
1219,mar,1
1219,rest,1
1220,indeed,1
1220,journey,1
1220,once,1
1220,peace,1
1220,stepped,1
1220,tin,1
1220,upon,1
1220,woodman,1
1221,along,1
1221,beetle,1
1221,crawling,1
1221,killed,1
1221,little,1
1221,poor,1
1221,road,1
1222,always,1
1222,made,1
1222,thing,1
1222,this,1
1222,tin,1
1222,unhappy,1
1222,woodman,1
1223,along,1
1223,careful,1
1223,creature,1
1223,hurt,1
1223,living,1
1223,walked,1
1223,wept,1
1224,ran,1
1224,regret,1
1224,several,1
1224,slowly,1
1224,sorrow,1
1224,tears,2
1224,these,1
1225,face,1
1225,hinges,1
1225,jaw,1
1225,rusted,1
1225,when,1
1226,asked,1
1226,dorothy,1
1226,open,1
1226,presently,1
1226,question,1
1226,tin,1
1226,woodman,1
1227,became,1
1227,jaws,1
1227,mouth,1
1227,rusted,1
1227,tightly,1
1227,together,1
1228,dorothy,1
1228,frightened,1
1228,greatly,1
1228,made,1
1228,many,1
1228,motions,1
1228,relieve,1
1229,also,1
1229,know,1
1229,lion,1
1229,puzzled,1
1229,the,1
1229,understand,1
1230,but,1
1230,dorothys,1
1230,oilcan,1
1230,scarecrow,1
1230,seized,1
1230,wrong,1
1231,basket,1
1231,jaws,1
1231,moments,1
1231,oiled,1
1231,woodmans,1
1232,talk,1
1232,well,1
1234,for,1
1234,lesson,1
1234,look,1
1234,said,1
1234,serve,1
1234,step,1
1234,this,1
1234,will,1
1235,another,1
1235,beetle,1
1235,bug,1
1235,cry,1
1235,kill,1
1235,surely,1
1236,crying,1
1236,jaws,1
1236,rusts,1
1236,speak,1
1238,carefully,1
1238,eyes,1
1238,road,1
1238,thereafter,1
1238,walked,1
1239,ant,1
1239,saw,1
1239,step,1
1239,tiny,1
1239,toiling,1
1240,harm,1
1240,heart,1
1240,knew,1
1240,the,1
1240,therefore,1
1240,tin,1
1240,well,1
1240,woodman,1
1241,anything,1
1241,care,1
1241,cruel,1
1241,great,1
1241,never,1
1241,took,1
1241,unkind,1
1243,guide,1
1243,hearts,1
1243,people,1
1243,said,1
1243,something,1
1243,you,1
1244,heart,1
1244,must,1
1244,need,1
1244,never,1
1244,wrong,1
1245,careful,1
1245,course,1
1245,gives,1
1245,heart,1
1245,mind,1
1245,much,1
1245,neednt,1
1245,when,1
1250,great,1
1250,journey,1
1250,the,1
1253,camp,1
1253,large,1
1253,night,1
1253,obliged,1
1253,they,1
1253,tree,1
1254,forest,1
1254,good,1
1254,houses,1
1254,made,1
1254,near,1
1254,the,1
1254,thick,1
1254,tree,1
1255,chopped,1
1255,covering,1
1255,dew,1
1255,protect,1
1255,tin,1
1255,woodman,1
1256,axe,1
1256,built,1
1256,dorothy,1
1256,fire,1
1256,great,1
1256,pile,1
1256,splendid,1
1256,wood,1
1257,ate,1
1257,feel,1
1257,last,1
1257,less,1
1257,lonely,1
1257,made,1
1257,she,1
1257,toto,1
1257,warmed,1
1258,bread,1
1258,breakfast,1
1258,know,1
1258,now,1
1260,forest,1
1260,kill,1
1260,lion,1
1260,said,1
1260,will,1
1260,wish,1
1261,can,1
1261,deer,1
1261,fire,1
1261,roast,1
1261,since,1
1261,tastes,1
1261,you,1
1262,cooked,1
1262,food,1
1262,peculiar,1
1262,prefer,1
1262,will,1
1263,breakfast,1
1263,good,1
1265,begged,1
1265,certainly,1
1265,dont,2
1265,please,1
1265,tin,1
1265,woodman,1
1266,deer,1
1266,jaws,1
1266,killed,1
1266,poor,1
1266,rust,1
1266,weep,1
1268,away,1
1268,but,1
1268,forest,1
1268,found,1
1268,lion,1
1268,supper,1
1268,went,1
1269,and,1
1269,didnt,1
1269,ever,1
1269,knew,1
1269,mention,1
1269,one,1
1269,scarecrow,1
1270,basket,1
1270,dorothys,1
1270,filled,1
1270,found,1
1270,full,1
1270,nuts,1
1270,tree,1
1271,hungry,1
1271,long,1
1271,she,1
1271,thought,1
1271,time,1
1272,heartily,1
1272,kind,1
1272,laughed,1
1272,scarecrow,1
1272,thoughtful,1
1273,awkward,1
1273,creature,1
1273,his,1
1273,nuts,1
1273,picked,1
1273,poor,1
1273,way,1
1274,clumsy,1
1274,dropped,1
1274,hands,1
1274,nuts,1
1274,padded,1
1274,small,1
1275,almost,1
1275,basket,1
1275,but,1
1275,many,1
1275,mind,1
1275,put,1
1275,scarecrow,1
1276,basket,1
1276,enabled,1
1276,fill,1
1276,keep,1
1276,long,1
1276,took,1
1277,away,1
1277,feared,1
1277,fire,1
1277,get,1
1277,might,1
1277,spark,1
1277,straw,1
1278,away,1
1278,burn,1
1278,distance,1
1278,flames,1
1278,good,1
1278,kept,1
1279,came,1
1279,cover,1
1279,dorothy,1
1279,dry,1
1279,lay,1
1279,leaves,1
1279,near,1
1279,sleep,1
1280,kept,1
1280,morning,1
1280,slept,1
1280,snug,1
1280,soundly,1
1280,these,1
1280,warm,1
1282,bathed,1
1282,daylight,1
1282,face,1
1282,girl,1
1282,little,1
1282,rippling,1
1282,when,1
1283,brook,1
1283,city,1
1283,emerald,1
1283,soon,1
1283,started,1
1283,toward,1
1285,day,1
1285,eventful,1
1285,hardly,1
1285,they,1
1285,this,1
1285,travelers,1
1286,crossed,1
1286,ditch,1
1286,great,1
1286,hour,1
1286,saw,1
1286,walking,1
1287,divided,1
1287,either,1
1287,far,1
1287,forest,1
1287,road,1
1287,see,1
1288,crept,1
1288,ditch,1
1288,edge,1
1288,side,1
1288,wide,1
1289,also,1
1289,deep,1
1289,looked,1
1289,see,1
1290,big,1
1290,bottom,1
1290,jagged,1
1290,many,1
1290,rocks,1
1290,sides,1
1290,steep,1
1290,the,1
1291,climb,1
1291,moment,1
1291,none,1
1291,seemed,1
1292,end,1
1292,journey,1
1292,must,1
1294,asked,1
1294,despairingly,1
1294,dorothy,1
1294,shall,1
1294,what,1
1296,faintest,1
1296,havent,1
1296,idea,1
1296,lion,1
1296,said,1
1296,shook,1
1296,tin,1
1296,woodman,1
1297,looked,1
1297,mane,1
1297,shaggy,1
1297,thoughtful,1
1299,but,1
1299,can,1
1299,certain,1
1299,fly,1
1299,neither,1
1299,said,1
1299,scarecrow,1
1300,climb,1
1300,ditch,1
1300,great,1
1300,jump,1
1300,therefore,1
1301,must,1
1301,stop,1
1303,cowardly,1
1303,jump,1
1303,lion,1
1303,measuring,1
1303,said,1
1303,think,1
1304,carefully,1
1304,distance,1
1304,mind,1
1306,answered,1
1306,can,1
1306,carry,1
1306,right,1
1306,scarecrow,1
1306,then,1
1307,back,1
1307,one,1
1307,time,1
1309,first,1
1309,ill,1
1309,lion,1
1309,said,1
1309,try,1
1309,well,1
1309,who,1
1309,will,1
1311,declared,1
1311,found,1
1311,scarecrow,1
1311,will,1
1312,badly,1
1312,dorothy,1
1312,gulf,1
1312,jump,1
1312,killed,1
1312,tin,1
1312,woodman,1
1313,back,1
1313,but,1
1313,dented,1
1313,matter,1
1313,rocks,1
1313,will,1
1314,fall,1
1314,hurt,1
1314,much,1
1316,afraid,1
1316,cowardly,1
1316,falling,1
1316,lion,1
1316,said,1
1316,terribly,1
1317,back,1
1317,get,1
1317,nothing,1
1317,suppose,1
1317,try,1
1318,attempt,1
1318,make,1
1318,will,1
1320,back,1
1320,beast,1
1320,big,1
1320,lions,1
1320,sat,1
1320,scarecrow,1
1320,the,1
1320,upon,1
1320,walked,1
1321,crouched,1
1321,edge,1
1321,gulf,1
1323,asked,1
1323,dont,1
1323,jump,1
1323,run,1
1323,scarecrow,1
1323,why,1
1325,because,1
1325,isnt,1
1325,lions,1
1325,replied,1
1325,things,1
1325,way,1
1326,air,1
1326,giving,1
1326,great,1
1326,landed,1
1326,safely,1
1326,shot,1
1326,spring,1
1326,then,1
1327,easily,1
1327,greatly,1
1327,pleased,1
1327,see,1
1327,side,1
1327,they,1
1328,back,1
1328,got,1
1328,lion,1
1328,scarecrow,1
1329,across,1
1329,ditch,1
1329,sprang,1
1331,arms,1
1331,dorothy,1
1331,next,1
1331,thought,1
1331,took,1
1331,toto,1
1332,back,1
1332,climbed,1
1332,hand,1
1332,holding,1
1332,lions,1
1332,mane,1
1332,one,1
1332,tightly,1
1333,air,1
1333,flying,1
1333,moment,1
1333,next,1
1333,seemed,1
1333,the,1
1334,safe,1
1334,think,1
1334,time,1
1335,back,1
1335,got,1
1335,lion,1
1335,side,1
1335,the,1
1335,third,1
1335,time,1
1335,tin,1
1335,went,1
1335,woodman,1
1336,beast,1
1336,chance,1
1336,give,1
1336,moments,1
1336,sat,1
1337,breath,1
1337,great,1
1337,leaps,1
1337,like,1
1337,made,1
1337,panted,1
1337,rest,1
1337,short,1
1338,big,1
1338,dog,1
1338,long,1
1338,running,1
1340,dark,1
1340,forest,1
1340,found,1
1340,looked,1
1340,side,1
1340,they,1
1340,thick,1
1341,after,1
1341,along,1
1341,gloomy,1
1341,lion,1
1341,rested,1
1341,road,1
1341,started,1
1342,brick,1
1342,ever,1
1342,mind,1
1342,silently,1
1342,wondering,1
1342,yellow,1
1343,bright,1
1343,come,1
1343,end,1
1343,reach,1
1343,sunshine,1
1343,woods,1
1344,add,1
1344,discomfort,1
1344,heard,1
1344,noises,1
1344,soon,1
1344,strange,1
1345,depths,1
1345,forest,1
1345,lion,1
1345,whispered,1
1346,country,1
1346,kalidahs,1
1346,lived,1
1346,part,1
1348,asked,1
1348,girl,1
1348,kalidahs,1
1348,what,1
1350,bears,1
1350,beasts,1
1350,bodies,1
1350,heads,1
1350,like,2
1350,monstrous,1
1350,they,1
1351,claws,1
1351,lion,1
1351,long,1
1351,replied,1
1351,sharp,1
1351,tigers,1
1352,easily,1
1352,kill,1
1352,tear,1
1352,terribly,1
1352,toto,1
1352,two,1
1353,afraid,1
1353,kalidahs,1
1355,dorothy,1
1355,must,1
1355,returned,1
1355,surprised,1
1355,they,1
1356,beasts,1
1356,dreadful,1
1358,another,1
1358,came,1
1358,gulf,1
1358,lion,1
1358,reply,1
1358,suddenly,1
1358,the,1
1359,across,1
1359,broad,1
1359,but,1
1359,deep,1
1359,knew,1
1359,lion,1
1359,one,1
1359,road,1
1360,across,1
1360,leap,1
1362,consider,1
1362,sat,1
1362,serious,1
1363,said,1
1363,scarecrow,1
1363,thought,1
1365,close,1
1365,ditch,1
1365,great,1
1365,here,1
1365,standing,1
1365,tin,1
1365,tree,1
1365,woodman,1
1366,can,2
1366,chop,1
1366,fall,1
1366,side,1
1366,walk,1
1366,will,1
1367,across,1
1367,easily,1
1369,almost,1
1369,firstrate,1
1369,idea,1
1369,lion,1
1369,one,1
1369,said,1
1369,suspect,1
1369,that,1
1370,brains,1
1370,head,1
1370,instead,1
1370,straw,1
1372,axe,1
1372,set,1
1372,sharp,1
1372,the,1
1372,tree,1
1372,woodman,1
1372,work,1
1373,chopped,1
1373,front,1
1373,lion,1
1373,nearly,1
1373,put,1
1373,soon,1
1373,strong,1
1373,then,1
1374,big,1
1374,legs,1
1374,might,1
1374,pushed,1
1374,slowly,1
1374,tree,1
1375,across,1
1375,crash,1
1375,ditch,1
1375,fell,1
1375,tipped,1
1375,top,1
1375,tree,1
1376,branches,1
1376,side,1
1378,bridge,1
1378,cross,1
1378,growl,1
1378,just,1
1378,queer,1
1378,sharp,1
1378,started,1
1378,they,1
1379,horror,1
1379,look,1
1379,made,1
1379,running,1
1379,saw,1
1379,toward,1
1380,bears,1
1380,beasts,1
1380,bodies,1
1380,great,1
1380,heads,1
1380,like,2
1380,tigers,1
1380,two,1
1382,beginning,1
1382,cowardly,1
1382,kalidahs,1
1382,lion,1
1382,said,1
1382,they,1
1382,tremble,1
1384,cried,1
1384,cross,1
1384,let,1
1384,quick,1
1384,scarecrow,1
1386,arms,1
1386,dorothy,1
1386,first,1
1386,holding,1
1386,tin,1
1386,toto,1
1386,went,1
1386,woodman,1
1387,although,1
1387,came,1
1387,followed,1
1387,lion,1
1387,next,1
1387,scarecrow,1
1387,the,1
1388,afraid,1
1388,certainly,1
1388,face,1
1388,gave,1
1388,kalidahs,1
1388,loud,1
1388,turned,1
1389,dorothy,1
1389,fell,1
1389,roar,1
1389,scarecrow,1
1389,screamed,1
1389,terrible,1
1390,backward,1
1390,beasts,1
1390,even,1
1390,fierce,1
1390,looked,1
1390,short,1
1390,stopped,1
1391,surprise,1
1393,bigger,1
1393,but,1
1393,lion,1
1393,remembering,1
1393,seeing,1
1394,kalidahs,1
1394,one,1
1394,rushed,1
1394,two,1
1395,crossed,1
1395,forward,1
1395,lion,1
1395,see,1
1395,tree,1
1395,turned,1
1396,also,1
1396,beasts,1
1396,fierce,1
1396,instant,1
1396,next,1
1396,stopping,1
1396,without,1
1397,and,1
1397,began,1
1397,cross,1
1397,dorothy,1
1397,lion,1
1397,said,1
1397,tree,1
1399,lost,1
1399,pieces,1
1399,sharp,1
1399,surely,1
1399,tear,1
1399,will,1
1400,behind,1
1400,but,1
1400,claws,1
1400,close,1
1400,fight,1
1400,long,1
1400,stand,1
1400,will,1
1401,alive,1
1403,called,1
1403,minute,1
1403,scarecrow,1
1403,thinking,1
1403,wait,1
1404,asked,1
1404,away,1
1404,best,1
1404,chop,1
1404,done,1
1404,end,1
1404,now,1
1404,woodman,1
1405,began,1
1405,ditch,1
1405,rested,1
1405,side,1
1405,the,1
1405,tin,1
1405,tree,1
1405,woodman,1
1406,axe,1
1406,just,1
1406,kalidahs,1
1406,nearly,1
1406,two,1
1406,use,1
1407,across,1
1407,carrying,1
1407,crash,1
1407,fell,1
1407,gulf,1
1407,tree,1
1407,ugly,1
1408,brutes,1
1408,dashed,1
1408,pieces,1
1408,sharp,1
1408,snarling,1
1409,bottom,1
1409,rocks,1
1411,breath,1
1411,cowardly,1
1411,drawing,1
1411,lion,1
1411,long,1
1411,relief,1
1411,said,1
1411,see,1
1411,well,1
1412,glad,1
1412,going,1
1412,little,1
1412,live,1
1412,longer,1
1413,alive,1
1413,creatures,1
1413,must,1
1413,thing,1
1413,those,1
1413,uncomfortable,1
1414,badly,1
1414,beating,1
1414,frightened,1
1414,heart,1
1414,yet,1
1416,beat,1
1416,heart,1
1416,sadly,1
1416,said,1
1416,tin,1
1416,wish,1
1416,woodman,1
1418,adventure,1
1418,anxious,1
1418,ever,1
1418,get,1
1418,made,1
1418,this,1
1418,travelers,1
1419,became,1
1419,dorothy,1
1419,fast,1
1419,forest,1
1419,tired,1
